~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"30534","route","483","274","airport","airport",808
"30550","route","484","50","airport","airport",1720
"30566","route","484","94","airport","airport",1773
"30581","route","484","179","airport","airport",1803
"30597","route","484","474","airport","airport",2019
"30613","route","485","60","airport","airport",1730
"30629","route","485","114","airport","airport",1155
"30645","route","485","311","airport","airport",1603
"30661","route","485","1213","airport","airport",1137
"30677","route","486","70","airport","airport",2002
"30693","route","486","97","airport","airport",2013
"30709","route","486","179","airport","airport",1914
"30725","route","486","346","airport","airport",3091
"30741","route","486","498","airport","airport",1212
"30757","route","486","1265","airport","airport",1987
"30773","route","487","52","airport","airport",1648
"30789","route","487","198","airport","airport",1668
"30805","route","487","2021","airport","airport",607
"30821","route","488","92","airport","airport",2159
"30836","route","488","198","airport","airport",1553
"30852","route","488","482","airport","airport",1913
"30868","route","488","1356","airport","airport",1556
"30884","route","489","202","airport","airport",1735
"30900","route","491","50","airport","airport",2422
"30916","route","491","198","airport","airport",2180
"30932","route","491","860","airport","airport",1081
"30948","route","492","161","airport","airport",952
"30964","route","492","532","airport","airport",1930
"30980","route","493","161","airport","airport",473
"30996","route","494","75","airport","airport",1234
"31012","route","494","200","airport","airport",1551
"31028","route","494","784","airport","airport",1774
"31044","route","495","95","airport","airport",1105
"31060","route","495","854","airport","airport",499
"31076","route","496","253","airport","airport",1112
"31091","route","497","73","airport","airport",548
"31107","route","497","276","airport","airport",838
"31123","route","498","76","airport","airport",712
"31139","route","498","116","airport","airport",251
"31155","route","498","230","airport","airport",172
"31171","route","498","497","airport","airport",474
"31187","route","498","1264","airport","airport",815
"31203","route","499","80","airport","airport",640
"31219","route","499","177","airport","airport",947
"31235","route","499","330","airport","airport",1310
"31251","route","499","784","airport","airport",457
"31267","route","500","94","airport","airport",775
"31283","route","500","473","airport","airport",704
"31299","route","501","50","airport","airport",766
"31315","route","501","467","airport","airport",784
"31331","route","502","51","airport","airport",381
"31346","route","502","303","airport","airport",477
"31362","route","503","74","airport","airport",781
"31378","route","503","470","airport","airport",283
"31394","route","504","52","airport","airport",1313
"31410","route","504","103","airport","airport",1537
"31426","route","504","253","airport","airport",1817
"31442","route","504","454","airport","airport",146
"31458","route","504","1232","airport","airport",1522
"31474","route","505","507","airport","airport",107
"31490","route","506","1232","airport","airport",1319
"31506","route","507","110","airport","airport",246
"31522","route","507","344","airport","airport",995
"31538","route","507","784","airport","airport",1059
"31554","route","508","87","airport","airport",1056
"31570","route","509","75","airport","airport",951
"31586","route","509","258","airport","airport",237
"31601","route","509","784","airport","airport",1424
"31617","route","510","75","airport","airport",612
"31633","route","510","143","airport","airport",326
"31649","route","510","340","airport","airport",248
"31665","route","510","551","airport","airport",226
"31681","route","510","1382","airport","airport",217
"31697","route","511","87","airport","airport",813
"31713","route","511","198","airport","airport",846
"31729","route","511","513","airport","airport",283
"31745","route","512","60","airport","airport",1499
"31761","route","512","107","airport","airport",1005
"31777","route","512","198","airport","airport",1037
"31793","route","512","488","airport","airport",1371
"31809","route","513","50","airport","airport",1104
"31825","route","513","109","airport","airport",561
"31841","route","513","275","airport","airport",1035
"31856","route","513","1232","airport","airport",985
"31872","route","514","90","airport","airport",349
"31888","route","514","198","airport","airport",729
"31904","route","514","1429","airport","airport",263
"31920","route","515","1264","airport","airport",1825
"31936","route","516","80","airport","airport",1035
"31952","route","516","326","airport","airport",1287
"31968","route","516","2155","airport","airport",696
"31984","route","517","97","airport","airport",2031
"32000","route","517","469","airport","airport",1483
"32016","route","518","98","airport","airport",1829
"32032","route","519","52","airport","airport",1181
"32048","route","519","109","airport","airport",1082
"32064","route","519","249","airport","airport",1487
"32080","route","519","493","airport","airport",499
"32096","route","519","1168","airport","airport",1278
"32111","route","519","2141","airport","airport",324
"32127","route","519","2163","airport","airport",565
"32143","route","520","77","airport","airport",676
"32159","route","521","84","airport","airport",1342
"32175","route","521","464","airport","airport",1053
"32191","route","522","77","airport","airport",1099
"32207","route","522","326","airport","airport",763
"32223","route","522","2652","airport","airport",1044
"32239","route","523","71","airport","airport",1945
"32255","route","523","2786","airport","airport",311
"32271","route","524","319","airport","airport",683
"32287","route","524","824","airport","airport",932
"32303","route","526","12","airport","airport",382
"32319","route","527","45","airport","airport",335
"32335","route","530","178","airport","airport",184
"32351","route","532","110","airport","airport",1022
"32366","route","532","230","airport","airport",799
"32382","route","532","504","airport","airport",1209
"32398","route","532","800","airport","airport",391
